"","Date","Sunrise","Sunset","Min_AltimeterSetting","Avg_AltimeterSetting","Max_AltimeterSetting","Min_DewPointTemperature","Avg_DewPointTemperature","Max_DewPointTemperature","Min_DryBulbTemperature","Avg_DryBulbTemperature","Max_DryBulbTemperature","Min_Precipitation","Avg_Precipitation","Max_Precipitation","Min_PressureChange","Avg_PressureChange","Max_PressureChange","Min_PressureTendency","Avg_PressureTendency","Max_PressureTendency","Min_RelativeHumidity","Avg_RelativeHumidity","Max_RelativeHumidity","Min_SeaLevelPressure","Avg_SeaLevelPressure","Max_SeaLevelPressure","Min_StationPressure","Avg_StationPressure","Max_StationPressure","Min_Visibility","Avg_Visibility","Max_Visibility","Min_WetBulbTemperature","Avg_WetBulbTemperature","Max_WetBulbTemperature","Min_WindGustSpeed","Avg_WindGustSpeed","Max_WindGustSpeed","Min_WindSpeed","Avg_WindSpeed","Max_WindSpeed"
"2461","2012-09-26",NA,NA,30.16,30.2133333333333,30.26,54,55.8666666666667,59,61,73.9333333333333,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,55.8666666666667,83,NA,NA,NA,29.05,29.0946666666667,29.14,10,10,10,58,63,67,NA,NA,NA,0,2.86666666666667,9
"2462","2012-09-27",NA,NA,30.13,30.1906666666667,30.26,55,57.6666666666667,61,57,74,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,60.3333333333333,94,NA,NA,NA,29.02,29.0746666666667,29.14,10,10,10,56,63.8,67,NA,NA,NA,0,3.2,8
"2463","2012-09-28",NA,NA,30,30.0994117647059,30.18,57,61.5882352941176,66,63,74.6470588235294,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,65.7647058823529,94,NA,NA,NA,28.89,28.9864705882353,29.06,10,10,10,62,66.2941176470588,71,NA,NA,NA,0,3.70588235294118,10
"2464","2012-09-29",NA,NA,29.93,29.98875,30.05,64,64.5,66,66,72.375,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,77.75,94,NA,NA,NA,28.82,28.87875,28.94,10,10,10,65,67.25,70,NA,NA,NA,0,2.4375,7
"2465","2012-09-30","06:33:00.0000000","18:23:00.0000000",29.83,29.8816666666667,29.93,57,62.3333333333333,64,61,66.8888888888889,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,86.1111111111111,94,NA,NA,NA,28.72,28.7828571428571,28.82,1.5,5.61111111111111,10,59,64.2142857142857,71,NA,NA,NA,0,5.22222222222222,9
"2466","2012-10-01","06:33:00.0000000","18:22:00.0000000",29.66,29.7027777777778,29.74,66,69.8888888888889,72,66,71.1111111111111,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,96.0555555555556,100,NA,NA,NA,28.56,28.6027777777778,28.64,1.5,3.75,7,66,70.4444444444444,72,17,17.9285714285714,22,8,10.3333333333333,14
"2467","2012-10-02",NA,NA,29.76,29.8888888888889,30.01,54,61.2222222222222,64,63,65.3888888888889,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,85.4444444444444,94,NA,NA,NA,28.66,28.78,28.9,7,9.83333333333333,10,58,62.7777777777778,67,NA,NA,NA,5,6.61111111111111,9
"2468","2012-10-03","06:35:00.0000000","18:19:00.0000000",30.1,30.162,30.23,55,57.4,59,57,64.5333333333333,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,79.5333333333333,100,NA,NA,NA,28.99,29.0446666666667,29.11,0.75,8.11666666666667,10,56,60.2666666666667,63,NA,NA,NA,0,3.8,8
"2469","2012-10-04",NA,NA,30.22,30.2725,30.32,54,56.1875,59,54,67.5625,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,69.8125,100,NA,NA,NA,29.1,29.1525,29.2,10,10,10,54,60.75,63,NA,NA,NA,0,4.125,11
"2470","2012-10-05",NA,NA,30.05,30.1388235294118,30.23,54,56.7647058823529,61,55,70.4117647058823,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,65.5294117647059,94,NA,NA,NA,28.94,29.0241176470588,29.11,7,9.82352941176471,10,54,62.1176470588235,65,NA,NA,NA,0,2.17647058823529,7
"2471","2012-10-06",NA,NA,29.96,30.0305882352941,30.07,54,58.5882352941176,63,55,66.4705882352941,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,77.5882352941177,100,NA,NA,NA,28.85,28.9205882352941,28.96,7,9.29411764705882,10,55,61.5882352941176,68,17,17.3333333333333,18,0,7.76470588235294,14
"2472","2012-10-07",NA,NA,30.03,30.0916666666667,30.12,41,45.5555555555556,48,50,55.2777777777778,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,71.0555555555556,88,NA,NA,NA,28.92,28.9794444444445,29,10,10,10,47,50.3888888888889,54,17,21.2,24,5,9.05555555555556,15
"2473","2012-10-08",NA,NA,30.08,30.1435294117647,30.2,39,47.4705882352941,50,52,53.4705882352941,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,81.3529411764706,88,NA,NA,NA,28.97,29.0294117647059,29.08,10,10,10,46,50.3529411764706,53,NA,NA,NA,0,5.64705882352941,9
"2474","2012-10-09",NA,NA,30.07,30.1275,30.18,48,49,52,52,57.875,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,74.625,94,NA,NA,NA,28.96,29.014375,29.06,10,10,10,50,53.0625,57,NA,NA,NA,0,2.0625,7
"2475","2012-10-10",NA,NA,30.14,30.1686666666667,30.21,46,52.1333333333333,55,48,60.8666666666667,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,74.4666666666667,94,NA,NA,NA,29.03,29.052,29.09,10,10,10,47,55.9333333333333,61,17,19.5,22,0,4.8,11
"2476","2012-10-11","06:41:00.0000000","18:08:00.0000000",30.24,30.2736842105263,30.32,41,47,52,48,60.7894736842105,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,67.3333333333333,100,NA,NA,NA,29.12,29.1536842105263,29.2,0.25,7.15789473684211,10,47,53.2222222222222,57,NA,NA,NA,0,1.52631578947368,6
"2477","2012-10-12",NA,NA,30.24,30.27625,30.31,54,58.25,61,61,67.125,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,74,83,NA,NA,NA,29.12,29.15625,29.19,10,10,10,57,61.6875,65,16,16,16,0,5.5625,10
"2478","2012-10-13",NA,NA,30.28,30.318125,30.38,50,53.8125,57,59,67.625,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,61.8125,88,NA,NA,NA,29.16,29.198125,29.26,10,10,10,56,59.6875,63,17,19.5555555555556,22,5,9.0625,11
"2479","2012-10-14",NA,NA,30.01,30.1588888888889,30.27,54,60.0555555555556,63,57,68.3888888888889,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,74.6111111111111,88,NA,NA,NA,28.9,29.0488235294118,29.15,7,9.83333333333333,10,55,63,67,17,17,17,3,6.77777777777778,9
"2480","2012-10-15","06:44:00.0000000","18:03:00.0000000",29.93,29.9655555555556,30,43,52.6666666666667,64,61,66.6666666666667,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,64.1111111111111,100,NA,NA,NA,28.82,28.8555555555556,28.89,5,9.22222222222222,10,52,58.9444444444444,64,0,16,21,5,8.16666666666667,14
"2481","2012-10-16",NA,NA,29.91,29.965625,30.04,37,43.25,48,48,60.8125,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,56.125,87,NA,NA,NA,28.8,28.855625,28.93,10,10,10,47,51.6875,55,NA,NA,NA,0,5.75,9
"2482","2012-10-17",NA,NA,29.86,29.92,29.99,43,45.5555555555556,50,52,65.3888888888889,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,52.0555555555556,88,NA,NA,NA,28.75,28.81,28.88,10,10,10,50,54.7777777777778,57,16,16,16,0,5.38888888888889,11
"2483","2012-10-18",NA,NA,29.8,29.8331578947368,29.87,45,56.0526315789474,63,57,65.1578947368421,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,74.9473684210526,100,NA,NA,NA,28.69,28.7273684210526,28.76,7,9.36842105263158,10,54,59.8421052631579,65,NA,NA,NA,3,6.68421052631579,10
"2484","2012-10-19",NA,NA,29.77,29.824375,29.87,28,34.5625,43,46,62.4375,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,40.0625,82,NA,NA,NA,28.67,28.719375,28.76,10,10,10,44,48.875,52,16,25,31,0,9.8125,18
"2485","2012-10-20",NA,NA,29.92,29.955625,30.01,39,43.375,46,45,57.5625,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,60.4375,82,NA,NA,NA,28.81,28.845625,28.9,10,10,10,42,50.3125,55,17,18.4285714285714,21,0,7.8125,14
"2486","2012-10-21",NA,NA,30.12,30.1570588235294,30.19,41,44.6470588235294,48,43,61.2352941176471,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,59.4117647058824,100,NA,NA,NA,29,29.0411764705882,29.07,10,10,10,43,52.4117647058824,57,NA,NA,NA,0,1.76470588235294,8
"2487","2012-10-22",NA,NA,30.15,30.2082352941177,30.26,45,49.5882352941176,54,46,64.8235294117647,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,62.2941176470588,100,NA,NA,NA,29.03,29.088125,29.14,10,10,10,46,56.8125,61,NA,NA,NA,0,0.882352941176471,5
"2488","2012-10-23",NA,NA,30.13,30.1794117647059,30.24,46,49.7647058823529,52,50,65,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,62.0588235294118,94,NA,NA,NA,29.02,29.0623529411765,29.12,10,10,10,49,56.4117647058824,61,NA,NA,NA,0,1.58823529411765,9
"2489","2012-10-24",NA,NA,30.1,30.1594117647059,30.24,48,53.2941176470588,57,50,66.8235294117647,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,65.2352941176471,94,NA,NA,NA,28.99,29.0441176470588,29.12,10,10,10,49,59,64,NA,NA,NA,0,2,7
"2490","2012-10-25",NA,NA,30.07,30.105625,30.15,52,55.3125,59,52,67.8125,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,66.8125,100,NA,NA,NA,28.96,28.99375,29.03,10,10,10,52,60.25,64,16,16,16,0,5.8125,11
"2491","2012-10-26",NA,NA,29.96,30.0225,30.1,52,56.875,61,59,69.375,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,67.5625,94,NA,NA,NA,28.85,28.9125,28.99,10,10,10,58,61.8125,67,17,17,17,0,4.9375,9
"2492","2012-10-27","06:54:00.0000000","17:50:00.0000000",29.84,29.8763636363636,29.94,52,53,55,57,57.6666666666667,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,84.3333333333333,94,NA,NA,NA,28.74,28.7681818181818,28.83,5,9.58333333333333,10,54,55,56,16,18.6363636363636,23,6,9.75,14
"2493","2012-10-28",NA,NA,29.82,29.8658823529412,29.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71,28.7558823529412,28.81,10,10,10,NA,NA,NA,16,23.9333333333333,30,7,10.7058823529412,15
"2494","2012-10-29",NA,NA,29.82,29.879375,29.94,25,29.875,34,43,46.25,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,54.25,66,NA,NA,NA,28.71,28.77125,28.83,10,10,10,38,39.375,42,17,25.8823529411765,33,9,14,18
"2495","2012-10-30",NA,NA,29.72,29.7617647058824,29.84,18,22.6,27,41,46.7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,40.6,57,NA,NA,NA,28.62,28.658125,28.74,10,10,10,35,37.2,40,16,26.1333333333333,33,10,14.7058823529412,23
"2496","2012-10-31",NA,NA,29.85,29.8888235294118,29.93,21,26.625,30,37,46,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,51.125,70,NA,NA,NA,28.74,28.7784615384615,28.82,10,10,10,33,37.875,44,17,20.6666666666667,25,6,10.4117647058824,17
"2497","2012-11-01",NA,NA,29.94,29.9817647058824,30.02,19,24.625,32,36,45,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,46.75,65,NA,NA,NA,28.83,28.8717647058823,28.91,10,10,10,32,36.875,45,17,19.125,21,6,9.29411764705882,14
"2498","2012-11-02",NA,NA,29.94,29.9905882352941,30.03,32,36.1666666666667,43,43,51,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,58.3333333333333,66,NA,NA,NA,28.83,28.8805882352941,28.92,10,10,10,38,43.8333333333333,53,23,24.2857142857143,26,3,9.70588235294118,15
"2499","2012-11-03",NA,NA,30.03,30.0794117647059,30.15,37,45.5,54,48,66.375,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,48.875,72,NA,NA,NA,28.92,28.96375,29.03,10,10,10,43,55.4,63,18,18,18,0,5.29411764705882,11
"2500","2012-11-04",NA,NA,30,30.0388888888889,30.07,37,49.6666666666667,57,46,59.3333333333333,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,72.1666666666667,94,NA,NA,NA,28.89,28.9288888888889,28.96,7,9.38888888888889,10,43,54.2777777777778,60,17,19.8,23,5,9.38888888888889,15
"2501","2012-11-05",NA,NA,29.98,30.0366666666667,30.11,28,34.1333333333333,46,37,55,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,49.5333333333333,93,NA,NA,NA,28.87,28.9266666666667,29,10,10,10,37,45.3333333333333,50,NA,NA,NA,0,1.86666666666667,5
"2502","2012-11-06","07:03:00.0000000","17:41:00.0000000",29.94,29.975625,30.01,39,42.4,46,45,46.7333333333333,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,84.4666666666667,94,NA,NA,NA,28.83,28.865625,28.9,3,8.25,10,44,44.9333333333333,47,18,18.5,21,0,5.625,14
"2503","2012-11-07","07:04:00.0000000","17:40:00.0000000",29.92,29.9658823529412,30.07,43,44.25,45,45,45.75,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,93.375,100,NA,NA,NA,28.81,28.8558823529412,28.96,4,8.29411764705882,10,44,45.25,46,17,17,17,3,6.58823529411765,9
"2504","2012-11-08","07:05:00.0000000","17:39:00.0000000",30.12,30.174375,30.21,32,35.3333333333333,37,41,51,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,57,87,NA,NA,NA,29,29.055625,29.09,0,7.8125,10,39,43.8888888888889,47,NA,NA,NA,0,5.625,11
"2505","2012-11-09",NA,NA,30.22,30.27125,30.33,32,36.5625,39,37,52.4375,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,60.125,93,NA,NA,NA,29.1,29.15125,29.21,7,9.625,10,37,44.875,50,NA,NA,NA,0,4.5,8
"2506","2012-11-10",NA,NA,30.29,30.3347058823529,30.38,32,37.1176470588235,41,36,56.5882352941176,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,53.9411764705882,100,NA,NA,NA,29.17,29.2147058823529,29.26,10,10,10,35,47.1176470588235,53,NA,NA,NA,0,2.88235294117647,7
"2507","2012-11-11",NA,NA,30.32,30.3693333333333,30.44,39,48.0666666666667,52,46,60.1333333333333,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,65,77,NA,NA,NA,29.2,29.2493333333333,29.32,10,10,10,43,53.6,58,16,18.8,21,6,8.33333333333333,14
"2508","2012-11-12","07:09:00.0000000","17:36:00.0000000",30.2,30.2625,30.31,43,55.3125,61,46,58.5,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,88.8125,100,NA,NA,NA,29.08,29.1425,29.19,1.5,7.5,10,45,56.75,62,17,18.8,22,0,8.125,14
"2509","2012-11-13",NA,NA,30.28,30.3192857142857,30.35,28,29.4666666666667,30,34,44.1333333333333,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,59.0666666666667,87,NA,NA,NA,29.16,29.1992857142857,29.23,10,10,10,32,37.7857142857143,43,16,18,20,0,6.6,11
"2510","2012-11-14",NA,NA,30.3,30.3394117647059,30.4,27,31.4117647058824,34,43,47.2941176470588,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,54.2941176470588,66,NA,NA,NA,29.18,29.2194117647059,29.28,10,10,10,37,40.4117647058824,42,20,23.4,25,6,9.05882352941176,15
"2511","2012-11-15","07:12:00.0000000","17:34:00.0000000",30.24,30.276875,30.33,36,40.8125,43,41,48.875,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,74.5,93,NA,NA,NA,29.12,29.156875,29.21,2,9.1875,10,39,45.125,49,NA,NA,NA,0,3.9375,7
"2512","2012-11-16","07:13:00.0000000","17:34:00.0000000",30.27,30.303125,30.34,36,37.4375,43,36,49.5625,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,67.0625,100,NA,NA,NA,29.15,29.183125,29.22,0.12,8.16375,10,36,43.75,48,NA,NA,NA,0,1.0625,5
"2513","2012-11-17",NA,NA,30.35,30.39875,30.45,28,31.25,36,34,50,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,53.75,100,NA,NA,NA,29.23,29.27875,29.33,7,9.8125,10,34,41.6875,46,16,19.2,25,0,5.875,17
"2514","2012-11-18",NA,NA,30.32,30.3673333333333,30.42,27,39.5333333333333,45,43,55.6666666666667,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,54.8,67,NA,NA,NA,29.2,29.2473333333333,29.3,10,10,10,37,48,53,NA,NA,NA,0,5.8,11
"2515","2012-11-19",NA,NA,30.22,30.2688888888889,30.34,39,44.9444444444444,50,39,54.0555555555556,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,73,100,NA,NA,NA,29.1,29.1464705882353,29.22,7,9.64705882352941,10,39,49.8823529411765,55,NA,NA,NA,0,2.83333333333333,7
"2516","2012-11-20",NA,NA,30.09,30.145,30.22,37,41.25,45,46,57.25,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,58.375,87,NA,NA,NA,28.98,29.03,29.1,10,10,10,44,49.3125,53,NA,NA,NA,0,3.3125,9
"2517","2012-11-21",NA,NA,30.13,30.1658823529412,30.2,41,43.4705882352941,45,43,57.5294117647059,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,62.1176470588235,100,NA,NA,NA,29.02,29.048125,29.08,10,10,10,43,50.5,55,NA,NA,NA,0,3.52941176470588,9
"2518","2012-11-22",NA,NA,30.19,30.225,30.28,34,37.625,41,39,54.3125,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,58.3125,93,NA,NA,NA,29.07,29.105,29.16,10,10,10,38,46.25,51,NA,NA,NA,0,1.5,6
"2519","2012-11-23",NA,NA,30.07,30.13,30.2,37,43.6666666666667,48,39,56.6,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,64.6666666666667,100,NA,NA,NA,28.96,29.01625,29.08,10,10,10,38,49.8,56,17,19.5,23,0,7.5625,14
"2520","2012-11-24",NA,NA,30.14,30.1664705882353,30.21,16,19.9411764705882,25,36,40.6470588235294,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,44.8823529411765,65,NA,NA,NA,29.03,29.0511764705882,29.09,10,10,10,30,33.1176470588235,36,16,18.1666666666667,21,0,7.94117647058824,14
"2521","2012-11-25",NA,NA,30.09,30.146875,30.21,12,19.0666666666667,27,28,43.2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,43.0666666666667,74,NA,NA,NA,28.98,29.03125,29.09,10,10,10,26,34.2666666666667,41,NA,NA,NA,0,3.0625,8
"2522","2012-11-26",NA,NA,30.14,30.1864705882353,30.25,19,26.7647058823529,34,30,53.8823529411765,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,39.8823529411765,93,NA,NA,NA,29.03,29.0676470588235,29.13,10,10,10,29,42,47,NA,NA,NA,0,2.17647058823529,7
"2523","2012-11-27","07:23:00.0000000","17:30:00.0000000",30.14,30.179375,30.25,39,45.9411764705882,52,45,50.2941176470588,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,85.9411764705882,100,NA,NA,NA,29.03,29.063125,29.13,4,7.05882352941176,10,44,48.6875,53,16,17,18,0,5.94117647058824,11
"2524","2012-11-28","07:24:00.0000000","17:29:00.0000000",30.33,30.3641176470588,30.4,27,32.6470588235294,39,36,44.7647058823529,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,65.5882352941177,93,NA,NA,NA,29.21,29.2441176470588,29.28,0,7.64705882352941,10,34,39.5294117647059,46,NA,NA,NA,0,5.82352941176471,9
"2525","2012-11-29",NA,NA,30.34,30.3923529411765,30.45,28,33,37,28,45.9333333333333,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,64.7333333333333,100,NA,NA,NA,29.22,29.274375,29.33,10,10,10,28,40,48,NA,NA,NA,0,3.17647058823529,9
"2526","2012-11-30",NA,NA,30.28,30.3358823529412,30.4,34,41.5625,45,41,52.1875,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,68.5,93,NA,NA,NA,29.16,29.2266666666667,29.28,10,10,10,39,47.6363636363636,54,NA,NA,NA,0,1.70588235294118,6
"2527","2012-12-01",NA,NA,30.29,30.3370588235294,30.4,39,44.5333333333333,48,41,57.125,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,66.7333333333333,100,NA,NA,NA,29.17,29.2170588235294,29.28,7,9.58823529411765,10,40,50.1333333333333,56,NA,NA,NA,0,4.23529411764706,8
"2528","2012-12-02",NA,NA,30.27,30.3294444444444,30.4,43,47.5294117647059,54,45,58.0588235294118,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,70.5294117647059,100,NA,NA,NA,29.15,29.2094444444444,29.28,7,9.66666666666667,10,44,52.3529411764706,59,17,17,17,0,3.16666666666667,9
"2529","2012-12-03",NA,NA,30.25,30.29,30.35,41,48.8125,54,43,60.9375,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,66.4375,93,NA,NA,NA,29.13,29.17,29.23,10,10,10,42,54.125,61,NA,NA,NA,0,3.35294117647059,9
"2530","2012-12-04",NA,NA,30.22,30.2742857142857,30.35,45,49.7777777777778,52,45,62.3333333333333,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,66.5555555555556,100,NA,NA,NA,29.1,29.1542857142857,29.23,10,10,10,45,55.2222222222222,59,NA,NA,NA,0,5,10
"2531","2012-12-05",NA,NA,30.16,30.1994117647059,30.26,48,53.6666666666667,57,55,59.2,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,82.5333333333333,94,NA,NA,NA,29.05,29.0805882352941,29.14,7,9.82352941176471,10,51,56.0666666666667,60,NA,NA,NA,0,4.88235294117647,7
"2532","2012-12-06",NA,NA,30.12,30.15875,30.21,39,40,43,52,55.6875,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,56.5,72,NA,NA,NA,29,29.041875,29.09,10,10,10,47,48,50,16,18.625,21,7,9.4375,14
"2533","2012-12-07","07:31:00.0000000","17:29:00.0000000",30,30.0661111111111,30.14,41,45.7777777777778,48,46,55.3333333333333,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,71,87,NA,NA,NA,28.89,28.9555555555556,29.03,6,9.44444444444444,10,44,50.3333333333333,55,NA,NA,NA,3,6.27777777777778,14
"2534","2012-12-08","07:32:00.0000000","17:29:00.0000000",30.02,30.0485,30.08,48,54.35,57,54,57.6,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,89.8,100,NA,NA,NA,28.91,28.9394736842105,28.97,1.5,4.925,10,51,55.7894736842105,59,NA,NA,NA,0,1.35,3
"2535","2012-12-09","07:33:00.0000000","17:29:00.0000000",29.99,30.06,30.12,54,56,59,55,60.1818181818182,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,86.7272727272727,100,NA,NA,NA,28.88,28.9495,29,1.5,7.8,10,55,57.8181818181818,61,17,17,17,0,4.55,9
"2536","2012-12-10","07:34:00.0000000","17:30:00.0000000",29.73,29.8005555555556,29.85,50,56.3333333333333,59,54,58.5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,93,100,NA,NA,NA,28.63,28.6966666666667,28.74,2.5,7.61111111111111,10,52,57.3333333333333,61,17,19.25,23,3,9.27777777777778,14
"2537","2012-12-11","07:34:00.0000000","17:30:00.0000000",29.99,30.0675,30.12,28,30,32,36,36.6666666666667,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,77.7777777777778,87,NA,NA,NA,28.88,28.9466666666667,29,6,9.375,10,33,33.8333333333333,34,16,16.8,17,5,8.375,11
"2538","2012-12-12",NA,NA,30.17,30.21875,30.26,32,36,39,36,43.2142857142857,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,77.2857142857143,87,NA,NA,NA,29.05,29.09875,29.14,10,10,10,34,39.8571428571429,46,NA,NA,NA,0,3.5,7
"2539","2012-12-13",NA,NA,30.29,30.3253333333333,30.36,34,36.75,39,37,47.5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,69.5,100,NA,NA,NA,29.17,29.2053333333333,29.24,10,10,10,36,42.3333333333333,47,NA,NA,NA,0,0.866666666666667,5
"2540","2012-12-14",NA,NA,30.22,30.2935294117647,30.39,28,34,37,30,44.1818181818182,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,71.4545454545455,100,NA,NA,NA,29.1,29.1735294117647,29.27,10,10,10,29,39.4545454545455,47,NA,NA,NA,0,2.76470588235294,9
"2541","2012-12-15",NA,NA,30.09,30.1511764705882,30.25,36,38.375,43,45,49.5,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,66,71,NA,NA,NA,28.98,29.0364705882353,29.13,10,10,10,41,44.5,49,NA,NA,NA,0,4.64705882352941,9
"2542","2012-12-16","07:38:00.0000000","17:31:00.0000000",29.94,29.9877777777778,30.04,46,51.8823529411765,54,52,53.7058823529412,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,94.1176470588235,100,NA,NA,NA,28.83,28.8782352941177,28.93,1,4.72222222222222,19,50,52.625,54,NA,NA,NA,0,3.38888888888889,9
"2543","2012-12-17","07:38:00.0000000","17:32:00.0000000",29.72,29.7853333333333,29.86,52,53.5555555555556,55,54,55,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,94.6666666666667,100,NA,NA,NA,28.62,28.6826666666667,28.75,5,9.0625,10,53,54.1111111111111,56,NA,NA,NA,3,7.25,11
"2544","2012-12-18",NA,NA,29.89,29.971875,30.03,28,37.3636363636364,43,37,47.9090909090909,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,72.1818181818182,93,NA,NA,NA,28.78,28.861875,28.92,10,10,10,37,42.7272727272727,60,17,17,17,0,6.25,11
"2545","2012-12-19",NA,NA,30.04,30.0786666666667,30.14,32,41,48,34,52,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,68.875,93,NA,NA,NA,28.93,28.9673333333333,29.03,10,10,10,33,46.25,56,NA,NA,NA,0,1.93333333333333,9
"2546","2012-12-20","07:40:00.0000000","17:33:00.0000000",29.7,29.83,29.96,30,41.7272727272727,48,43,48.3636363636364,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,79.6363636363636,100,NA,NA,NA,28.6,28.7238095238095,28.85,2,6.19047619047619,10,38,45.5454545454545,48,16,24.25,34,7,12.6190476190476,23
"2547","2012-12-21",NA,NA,29.99,30.0758823529412,30.16,12,16.625,19,32,35.75,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,46.75,60,NA,NA,NA,28.88,28.9647058823529,29.05,10,10,10,27,29.375,31,21,26.7647058823529,34,9,13.8823529411765,22
"2548","2012-12-22",NA,NA,30.22,30.244375,30.29,12,16.5,28,28,34.375,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,50.875,87,NA,NA,NA,29.1,29.124375,29.17,10,10,10,23,28.25,34,17,19.2857142857143,23,0,8.3125,14
